,Unnamed: 0,Input_Count,Outputs,Wiring,Gates,Gate_Activations,Truth_Table,Final_Population,Labels,Comp_Count,Truth_Label
2739,2739,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 0, 1, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 10, 11, 6, 7, 14, 15]",False,46,2,122
2740,2740,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 1, 1, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 10, 11, 0, 0, 14, 15]",False,46,3,120
2741,2741,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 0, 0, 1, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,1,116
2742,2742,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 0, 0, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 10, 11, 6, 7, 14, 15]",False,46,1,122
2743,2743,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 0, 0, 1, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,2,116
2744,2744,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 0, 1, 1, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,2,115
2745,2745,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 1, 1, 1, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 2, 11, 0, 0, 2, 15]",False,46,5,133
2746,2746,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 1, 0, 0, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 10, 11, 6, 7, 14, 15]",True,46,2,122
2747,2747,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 0, 0, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,3,116
2748,2748,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 0, 1, 1, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,4,115
2749,2749,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 0, 1, 1, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,3,115
2750,2750,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 0, 1, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,3,116
2751,2751,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 0, 1, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,3,116
2752,2752,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 1, 1, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 10, 11, 0, 0, 14, 15]",False,46,4,120
2753,2753,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 1, 1, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,4,115
2754,2754,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 0, 1, 1, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,3,115
2755,2755,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 1, 0, 0, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 2, 11, 6, 7, 6, 15]",False,46,4,114
2756,2756,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 1, 0, 0, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 10, 11, 6, 7, 14, 15]",False,46,3,122
2757,2757,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 1, 1, 1, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 2, 11, 0, 0, 2, 15]",False,46,6,133
2758,2758,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 1, 1, 0, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 2, 11, 0, 0, 2, 15]",False,46,4,133
2759,2759,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 1, 1, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,4,115
2760,2760,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 1, 0, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 2, 11, 0, 0, 2, 15]",False,46,3,133
2761,2761,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 0, 1, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 2, 11, 6, 7, 6, 15]",False,46,3,114
2762,2762,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 1, 1, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 2, 11, 0, 0, 2, 15]",False,46,5,133
2763,2763,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 1, 1, 0, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 2, 11, 0, 0, 2, 15]",False,46,5,133
2764,2764,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 1, 1, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,5,115
2765,2765,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 0, 0, 0, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,0,116
2766,2766,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 1, 0, 1, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 2, 11, 6, 7, 6, 15]",False,46,5,114
2767,2767,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 1, 0, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",True,46,3,115
2768,2768,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 1, 0, 0, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 2, 11, 6, 7, 6, 15]",False,46,3,114
2769,2769,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 1, 1, 0, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 10, 11, 0, 0, 14, 15]",False,46,3,120
2770,2770,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 0, 1, 0, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",True,46,3,115
2771,2771,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 0, 1, 0, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,2,115
2772,2772,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 0, 1, 0, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,1,115
2773,2773,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 1, 1, 0, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 10, 11, 0, 0, 14, 15]",True,46,4,120
2774,2774,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 1, 0, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",True,46,4,115
2775,2775,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 1, 0, 0, 0, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",True,46,2,116
2776,2776,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 0, 1, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,2,116
2777,2777,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 1, 0, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,3,115
2778,2778,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 1, 0, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,2,115
2779,2779,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 0, 0, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 2, 11, 6, 7, 6, 15]",False,46,2,114
2780,2780,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 0, 0, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,1,116
2781,2781,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 0, 0, 0, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,1,116
2782,2782,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 0, 0, 0, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,2,116
2783,2783,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(1, 0, 0, 0, 0, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,46,2,116
2784,2784,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 1, 1, 1, 0, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 2, 11, 0, 0, 2, 15]",True,46,4,133
2785,2785,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'AND']","(0, 0, 1, 1, 0, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 10, 11, 0, 0, 14, 15]",True,46,3,120
2786,2786,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 0, 0, 0, 1)","[0, 1, 3, 3, 7, 7, 7, 7, 8, 9, 11, 11, 15, 15, 15, 15]",False,47,2,174
2787,2787,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 0, 0, 1, 1)","[0, 1, 3, 3, 7, 7, 7, 7, 8, 9, 11, 11, 15, 15, 15, 15]",False,47,2,174
2788,2788,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 1, 1, 0, 0)","[0, 1, 3, 3, 0, 1, 3, 3, 0, 1, 3, 11, 0, 1, 3, 15]",True,47,3,179
2789,2789,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 1, 1, 1, 1)","[0, 1, 3, 3, 0, 1, 3, 3, 0, 1, 3, 11, 0, 1, 3, 15]",False,47,5,179
2790,2790,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 1, 1, 0, 1)","[0, 1, 3, 3, 0, 1, 3, 3, 0, 1, 11, 11, 0, 1, 15, 15]",False,47,4,176
2791,2791,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 0, 0, 1, 0)","[0, 1, 3, 3, 7, 7, 7, 7, 8, 9, 11, 11, 15, 15, 15, 15]",False,47,3,174
2792,2792,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 1, 0, 0, 0)","[0, 1, 3, 3, 7, 7, 7, 7, 0, 1, 3, 11, 7, 7, 7, 15]",True,47,2,188
2793,2793,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 1, 0, 1, 1)","[0, 1, 3, 3, 7, 7, 7, 7, 0, 1, 3, 11, 7, 7, 7, 15]",True,47,5,188
2794,2794,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 0, 1, 0, 0)","[0, 1, 3, 3, 0, 1, 3, 3, 8, 9, 11, 11, 15, 15, 15, 15]",False,47,2,173
2795,2795,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 1, 0, 1, 0)","[0, 1, 3, 3, 7, 7, 7, 7, 0, 1, 11, 11, 7, 7, 15, 15]",False,47,2,178
2796,2796,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 1, 1, 1, 1)","[0, 1, 3, 3, 0, 1, 3, 3, 0, 1, 3, 11, 0, 1, 3, 15]",False,47,6,179
2797,2797,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 1, 1, 1, 0)","[0, 1, 3, 3, 0, 1, 3, 3, 0, 1, 3, 11, 0, 1, 3, 15]",False,47,4,179
2798,2798,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 1, 1, 1, 1)","[0, 1, 3, 3, 0, 1, 3, 3, 0, 1, 11, 11, 0, 1, 15, 15]",False,47,4,176
2799,2799,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 0, 0, 1, 1)","[0, 1, 3, 3, 7, 7, 7, 7, 8, 9, 11, 11, 15, 15, 15, 15]",False,47,4,174
2800,2800,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 1, 0, 1, 1)","[0, 1, 3, 3, 7, 7, 7, 7, 0, 1, 3, 11, 7, 7, 7, 15]",False,47,4,188
2801,2801,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 1, 0, 1, 1)","[0, 1, 3, 3, 7, 7, 7, 7, 0, 1, 11, 11, 7, 7, 15, 15]",False,47,3,178
2802,2802,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 0, 1, 1, 1)","[0, 1, 3, 3, 0, 1, 3, 3, 8, 9, 11, 11, 15, 15, 15, 15]",False,47,4,173
2803,2803,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 0, 1, 1, 0)","[0, 1, 3, 3, 0, 1, 3, 3, 8, 9, 11, 11, 15, 15, 15, 15]",False,47,3,173
2804,2804,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 1, 0, 1, 0)","[0, 1, 3, 3, 7, 7, 7, 7, 0, 1, 3, 11, 7, 7, 7, 15]",False,47,3,188
2805,2805,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 1, 1, 1, 1)","[0, 1, 3, 3, 0, 1, 3, 3, 0, 1, 11, 11, 0, 1, 15, 15]",False,47,5,176
2806,2806,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 0, 1, 1, 0)","[0, 1, 3, 3, 0, 1, 3, 3, 8, 9, 11, 11, 15, 15, 15, 15]",False,47,3,173
2807,2807,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 1, 0, 1, 0)","[0, 1, 3, 3, 7, 7, 7, 7, 0, 1, 3, 11, 7, 7, 7, 15]",False,47,4,188
2808,2808,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 0, 0, 1, 0)","[0, 1, 3, 3, 7, 7, 7, 7, 8, 9, 11, 11, 15, 15, 15, 15]",False,47,2,174
2809,2809,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 0, 0, 1, 1, 1)","[0, 1, 3, 3, 0, 1, 3, 3, 8, 9, 11, 11, 15, 15, 15, 15]",False,47,3,173
2810,2810,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 0, 1, 0, 0)","[0, 1, 3, 3, 0, 1, 3, 3, 8, 9, 11, 11, 15, 15, 15, 15]",True,47,3,173
2811,2811,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 0, 0, 1, 1)","[0, 1, 3, 3, 7, 7, 7, 7, 8, 9, 11, 11, 15, 15, 15, 15]",False,47,3,174
2812,2812,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 0, 0, 1, 1)","[0, 1, 3, 3, 7, 7, 7, 7, 8, 9, 11, 11, 15, 15, 15, 15]",False,47,3,174
2813,2813,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 0, 1, 1, 1)","[0, 1, 3, 3, 0, 1, 3, 3, 8, 9, 11, 11, 15, 15, 15, 15]",False,47,4,173
2814,2814,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 0, 1, 0, 1)","[0, 1, 3, 3, 0, 1, 3, 3, 8, 9, 11, 11, 15, 15, 15, 15]",False,47,4,173
2815,2815,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 0, 1, 1, 1)","[0, 1, 3, 3, 0, 1, 3, 3, 8, 9, 11, 11, 15, 15, 15, 15]",False,47,5,173
2816,2816,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 1, 0, 1, 1)","[0, 1, 3, 3, 7, 7, 7, 7, 0, 1, 11, 11, 7, 7, 15, 15]",False,47,4,178
2817,2817,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(0, 1, 0, 0, 0, 0)","[0, 1, 3, 3, 7, 7, 7, 7, 8, 9, 11, 11, 15, 15, 15, 15]",False,47,1,174
2818,2818,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 0, 1, 1, 0)","[0, 1, 3, 3, 0, 1, 3, 3, 8, 9, 11, 11, 15, 15, 15, 15]",True,47,4,173
2819,2819,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 1, 0, 1, 0)","[0, 1, 3, 3, 7, 7, 7, 7, 0, 1, 11, 11, 7, 7, 15, 15]",False,47,3,178
2820,2820,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 0, 1, 0, 0, 1)","[0, 1, 3, 3, 7, 7, 7, 7, 0, 1, 11, 11, 7, 7, 15, 15]",False,47,3,178
2821,2821,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'OR', 'OR', 'OR', 'OR']","(1, 1, 0, 0, 0, 1)","[0, 1, 3, 3, 7, 7, 7, 7, 8, 9, 11, 11, 15, 15, 15, 15]",True,47,3,174
